instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
24413186,95364,DRREDDY24APR5800PE,DRREDDY,0.0,2024-04-25,5800.0,0.05,125,PE,NFO-OPT,NFO
22404866,87519,DRREDDY24APR5750CE,DRREDDY,0.0,2024-04-25,5750.0,0.05,125,CE,NFO-OPT,NFO
22405122,87520,DRREDDY24APR5750PE,DRREDDY,0.0,2024-04-25,5750.0,0.05,125,PE,NFO-OPT,NFO
24412418,95361,DRREDDY24APR5700CE,DRREDDY,0.0,2024-04-25,5700.0,0.05,125,CE,NFO-OPT,NFO
24412674,95362,DRREDDY24APR5700PE,DRREDDY,0.0,2024-04-25,5700.0,0.05,125,PE,NFO-OPT,NFO
22404354,87517,DRREDDY24APR5650CE,DRREDDY,0.0,2024-04-25,5650.0,0.05,125,CE,NFO-OPT,NFO
22404610,87518,DRREDDY24APR5650PE,DRREDDY,0.0,2024-04-25,5650.0,0.05,125,PE,NFO-OPT,NFO
24410882,95355,DRREDDY24APR5600CE,DRREDDY,0.0,2024-04-25,5600.0,0.05,125,CE,NFO-OPT,NFO
24412162,95360,DRREDDY24APR5600PE,DRREDDY,0.0,2024-04-25,5600.0,0.05,125,PE,NFO-OPT,NFO
22403842,87515,DRREDDY24APR5550CE,DRREDDY,0.0,2024-04-25,5550.0,0.05,125,CE,NFO-OPT,NFO
22404098,87516,DRREDDY24APR5550PE,DRREDDY,0.0,2024-04-25,5550.0,0.05,125,PE,NFO-OPT,NFO
24410370,95353,DRREDDY24APR5500CE,DRREDDY,0.0,2024-04-25,5500.0,0.05,125,CE,NFO-OPT,NFO
24410626,95354,DRREDDY24APR5500PE,DRREDDY,0.0,2024-04-25,5500.0,0.05,125,PE,NFO-OPT,NFO
24409858,95351,DRREDDY24APR5400CE,DRREDDY,0.0,2024-04-25,5400.0,0.05,125,CE,NFO-OPT,NFO
24410114,95352,DRREDDY24APR5400PE,DRREDDY,0.0,2024-04-25,5400.0,0.05,125,PE,NFO-OPT,NFO
24409346,95349,DRREDDY24APR5300CE,DRREDDY,0.0,2024-04-25,5300.0,0.05,125,CE,NFO-OPT,NFO
24409602,95350,DRREDDY24APR5300PE,DRREDDY,0.0,2024-04-25,5300.0,0.05,125,PE,NFO-OPT,NFO
24408834,95347,DRREDDY24APR5200CE,DRREDDY,0.0,2024-04-25,5200.0,0.05,125,CE,NFO-OPT,NFO
24409090,95348,DRREDDY24APR5200PE,DRREDDY,0.0,2024-04-25,5200.0,0.05,125,PE,NFO-OPT,NFO
21283074,83137,DRREDDY24MAY6250CE,DRREDDY,0.0,2024-05-30,6250.0,0.05,125,CE,NFO-OPT,NFO
21283330,83138,DRREDDY24MAY6250PE,DRREDDY,0.0,2024-05-30,6250.0,0.05,125,PE,NFO-OPT,NFO
22437378,87646,DRREDDY24MAY6300CE,DRREDDY,0.0,2024-05-30,6300.0,0.05,125,CE,NFO-OPT,NFO
22437634,87647,DRREDDY24MAY6300PE,DRREDDY,0.0,2024-05-30,6300.0,0.05,125,PE,NFO-OPT,NFO
22436866,87644,DRREDDY24MAY6200CE,DRREDDY,0.0,2024-05-30,6200.0,0.05,125,CE,NFO-OPT,NFO
22437122,87645,DRREDDY24MAY6200PE,DRREDDY,0.0,2024-05-30,6200.0,0.05,125,PE,NFO-OPT,NFO
21283586,83139,DRREDDY24MAY6350CE,DRREDDY,0.0,2024-05-30,6350.0,0.05,125,CE,NFO-OPT,NFO
21283842,83140,DRREDDY24MAY6350PE,DRREDDY,0.0,2024-05-30,6350.0,0.05,125,PE,NFO-OPT,NFO
21282562,83135,DRREDDY24MAY6150CE,DRREDDY,0.0,2024-05-30,6150.0,0.05,125,CE,NFO-OPT,NFO
21282818,83136,DRREDDY24MAY6150PE,DRREDDY,0.0,2024-05-30,6150.0,0.05,125,PE,NFO-OPT,NFO
22437890,87648,DRREDDY24MAY6400CE,DRREDDY,0.0,2024-05-30,6400.0,0.05,125,CE,NFO-OPT,NFO
22438146,87649,DRREDDY24MAY6400PE,DRREDDY,0.0,2024-05-30,6400.0,0.05,125,PE,NFO-OPT,NFO
22436354,87642,DRREDDY24MAY6100CE,DRREDDY,0.0,2024-05-30,6100.0,0.05,125,CE,NFO-OPT,NFO
22436610,87643,DRREDDY24MAY6100PE,DRREDDY,0.0,2024-05-30,6100.0,0.05,125,PE,NFO-OPT,NFO
21284098,83141,DRREDDY24MAY6450CE,DRREDDY,0.0,2024-05-30,6450.0,0.05,125,CE,NFO-OPT,NFO
21284354,83142,DRREDDY24MAY6450PE,DRREDDY,0.0,2024-05-30,6450.0,0.05,125,PE,NFO-OPT,NFO
21282050,83133,DRREDDY24MAY6050CE,DRREDDY,0.0,2024-05-30,6050.0,0.05,125,CE,NFO-OPT,NFO
21282306,83134,DRREDDY24MAY6050PE,DRREDDY,0.0,2024-05-30,6050.0,0.05,125,PE,NFO-OPT,NFO
22438402,87650,DRREDDY24MAY6500CE,DRREDDY,0.0,2024-05-30,6500.0,0.05,125,CE,NFO-OPT,NFO
22438658,87651,DRREDDY24MAY6500PE,DRREDDY,0.0,2024-05-30,6500.0,0.05,125,PE,NFO-OPT,NFO
22435842,87640,DRREDDY24MAY6000CE,DRREDDY,0.0,2024-05-30,6000.0,0.05,125,CE,NFO-OPT,NFO
22436098,87641,DRREDDY24MAY6000PE,DRREDDY,0.0,2024-05-30,6000.0,0.05,125,PE,NFO-OPT,NFO
21284610,83143,DRREDDY24MAY6550CE,DRREDDY,0.0,2024-05-30,6550.0,0.05,125,CE,NFO-OPT,NFO
21284866,83144,DRREDDY24MAY6550PE,DRREDDY,0.0,2024-05-30,6550.0,0.05,125,PE,NFO-OPT,NFO
21281538,83131,DRREDDY24MAY5950CE,DRREDDY,0.0,2024-05-30,5950.0,0.05,125,CE,NFO-OPT,NFO
21281794,83132,DRREDDY24MAY5950PE,DRREDDY,0.0,2024-05-30,5950.0,0.05,125,PE,NFO-OPT,NFO
22439938,87656,DRREDDY24MAY6600CE,DRREDDY,0.0,2024-05-30,6600.0,0.05,125,CE,NFO-OPT,NFO
22440194,87657,DRREDDY24MAY6600PE,DRREDDY,0.0,2024-05-30,6600.0,0.05,125,PE,NFO-OPT,NFO
22435330,87638,DRREDDY24MAY5900CE,DRREDDY,0.0,2024-05-30,5900.0,0.05,125,CE,NFO-OPT,NFO
22435586,87639,DRREDDY24MAY5900PE,DRREDDY,0.0,2024-05-30,5900.0,0.05,125,PE,NFO-OPT,NFO
21285378,83146,DRREDDY24MAY6650PE,DRREDDY,0.0,2024-05-30,6650.0,0.05,125,PE,NFO-OPT,NFO
21281026,83129,DRREDDY24MAY5850CE,DRREDDY,0.0,2024-05-30,5850.0,0.05,125,CE,NFO-OPT,NFO
22443010,87668,DRREDDY24MAY7200CE,DRREDDY,0.0,2024-05-30,7200.0,0.05,125,CE,NFO-OPT,NFO
22443266,87669,DRREDDY24MAY7200PE,DRREDDY,0.0,2024-05-30,7200.0,0.05,125,PE,NFO-OPT,NFO
22442498,87666,DRREDDY24MAY7100CE,DRREDDY,0.0,2024-05-30,7100.0,0.05,125,CE,NFO-OPT,NFO
22442754,87667,DRREDDY24MAY7100PE,DRREDDY,0.0,2024-05-30,7100.0,0.05,125,PE,NFO-OPT,NFO
22441986,87664,DRREDDY24MAY7000CE,DRREDDY,0.0,2024-05-30,7000.0,0.05,125,CE,NFO-OPT,NFO
22442242,87665,DRREDDY24MAY7000PE,DRREDDY,0.0,2024-05-30,7000.0,0.05,125,PE,NFO-OPT,NFO
22441474,87662,DRREDDY24MAY6900CE,DRREDDY,0.0,2024-05-30,6900.0,0.05,125,CE,NFO-OPT,NFO
22441730,87663,DRREDDY24MAY6900PE,DRREDDY,0.0,2024-05-30,6900.0,0.05,125,PE,NFO-OPT,NFO
21286146,83149,DRREDDY24MAY6850CE,DRREDDY,0.0,2024-05-30,6850.0,0.05,125,CE,NFO-OPT,NFO
21286402,83150,DRREDDY24MAY6850PE,DRREDDY,0.0,2024-05-30,6850.0,0.05,125,PE,NFO-OPT,NFO
22440962,87660,DRREDDY24MAY6800CE,DRREDDY,0.0,2024-05-30,6800.0,0.05,125,CE,NFO-OPT,NFO
22441218,87661,DRREDDY24MAY6800PE,DRREDDY,0.0,2024-05-30,6800.0,0.05,125,PE,NFO-OPT,NFO
21285634,83147,DRREDDY24MAY6750CE,DRREDDY,0.0,2024-05-30,6750.0,0.05,125,CE,NFO-OPT,NFO
21285890,83148,DRREDDY24MAY6750PE,DRREDDY,0.0,2024-05-30,6750.0,0.05,125,PE,NFO-OPT,NFO
22440450,87658,DRREDDY24MAY6700CE,DRREDDY,0.0,2024-05-30,6700.0,0.05,125,CE,NFO-OPT,NFO
22440706,87659,DRREDDY24MAY6700PE,DRREDDY,0.0,2024-05-30,6700.0,0.05,125,PE,NFO-OPT,NFO
21285122,83145,DRREDDY24MAY6650CE,DRREDDY,0.0,2024-05-30,6650.0,0.05,125,CE,NFO-OPT,NFO
21281282,83130,DRREDDY24MAY5850PE,DRREDDY,0.0,2024-05-30,5850.0,0.05,125,PE,NFO-OPT,NFO
22434818,87636,DRREDDY24MAY5800CE,DRREDDY,0.0,2024-05-30,5800.0,0.05,125,CE,NFO-OPT,NFO
22435074,87637,DRREDDY24MAY5800PE,DRREDDY,0.0,2024-05-30,5800.0,0.05,125,PE,NFO-OPT,NFO
21280514,83127,DRREDDY24MAY5750CE,DRREDDY,0.0,2024-05-30,5750.0,0.05,125,CE,NFO-OPT,NFO
21280770,83128,DRREDDY24MAY5750PE,DRREDDY,0.0,2024-05-30,5750.0,0.05,125,PE,NFO-OPT,NFO
22434306,87634,DRREDDY24MAY5700CE,DRREDDY,0.0,2024-05-30,5700.0,0.05,125,CE,NFO-OPT,NFO
22434562,87635,DRREDDY24MAY5700PE,DRREDDY,0.0,2024-05-30,5700.0,0.05,125,PE,NFO-OPT,NFO
21280002,83125,DRREDDY24MAY5650CE,DRREDDY,0.0,2024-05-30,5650.0,0.05,125,CE,NFO-OPT,NFO
21280258,83126,DRREDDY24MAY5650PE,DRREDDY,0.0,2024-05-30,5650.0,0.05,125,PE,NFO-OPT,NFO
22433794,87632,DRREDDY24MAY5600CE,DRREDDY,0.0,2024-05-30,5600.0,0.05,125,CE,NFO-OPT,NFO
22434050,87633,DRREDDY24MAY5600PE,DRREDDY,0.0,2024-05-30,5600.0,0.05,125,PE,NFO-OPT,NFO
21279490,83123,DRREDDY24MAY5550CE,DRREDDY,0.0,2024-05-30,5550.0,0.05,125,CE,NFO-OPT,NFO
21279746,83124,DRREDDY24MAY5550PE,DRREDDY,0.0,2024-05-30,5550.0,0.05,125,PE,NFO-OPT,NFO
22433282,87630,DRREDDY24MAY5500CE,DRREDDY,0.0,2024-05-30,5500.0,0.05,125,CE,NFO-OPT,NFO
22433538,87631,DRREDDY24MAY5500PE,DRREDDY,0.0,2024-05-30,5500.0,0.05,125,PE,NFO-OPT,NFO
22432770,87628,DRREDDY24MAY5400CE,DRREDDY,0.0,2024-05-30,5400.0,0.05,125,CE,NFO-OPT,NFO
22433026,87629,DRREDDY24MAY5400PE,DRREDDY,0.0,2024-05-30,5400.0,0.05,125,PE,NFO-OPT,NFO
22432258,87626,DRREDDY24MAY5300CE,DRREDDY,0.0,2024-05-30,5300.0,0.05,125,CE,NFO-OPT,NFO
22432514,87627,DRREDDY24MAY5300PE,DRREDDY,0.0,2024-05-30,5300.0,0.05,125,PE,NFO-OPT,NFO
22431746,87624,DRREDDY24MAY5200CE,DRREDDY,0.0,2024-05-30,5200.0,0.05,125,CE,NFO-OPT,NFO
22432002,87625,DRREDDY24MAY5200PE,DRREDDY,0.0,2024-05-30,5200.0,0.05,125,PE,NFO-OPT,NFO
21308674,83237,DRREDDY24JUN5200CE,DRREDDY,0.0,2024-06-27,5200.0,0.05,125,CE,NFO-OPT,NFO
21308930,83238,DRREDDY24JUN5200PE,DRREDDY,0.0,2024-06-27,5200.0,0.05,125,PE,NFO-OPT,NFO
21310722,83245,DRREDDY24JUN5400CE,DRREDDY,0.0,2024-06-27,5400.0,0.05,125,CE,NFO-OPT,NFO
21310978,83246,DRREDDY24JUN5400PE,DRREDDY,0.0,2024-06-27,5400.0,0.05,125,PE,NFO-OPT,NFO
21311746,83249,DRREDDY24JUN5500CE,DRREDDY,0.0,2024-06-27,5500.0,0.05,125,CE,NFO-OPT,NFO
21312002,83250,DRREDDY24JUN5500PE,DRREDDY,0.0,2024-06-27,5500.0,0.05,125,PE,NFO-OPT,NFO
21312770,83253,DRREDDY24JUN5600CE,DRREDDY,0.0,2024-06-27,5600.0,0.05,125,CE,NFO-OPT,NFO
21313026,83254,DRREDDY24JUN5600PE,DRREDDY,0.0,2024-06-27,5600.0,0.05,125,PE,NFO-OPT,NFO
21313794,83257,DRREDDY24JUN5700CE,DRREDDY,0.0,2024-06-27,5700.0,0.05,125,CE,NFO-OPT,NFO
21314050,83258,DRREDDY24JUN5700PE,DRREDDY,0.0,2024-06-27,5700.0,0.05,125,PE,NFO-OPT,NFO
21314306,83259,DRREDDY24JUN5800CE,DRREDDY,0.0,2024-06-27,5800.0,0.05,125,CE,NFO-OPT,NFO
21314562,83260,DRREDDY24JUN5800PE,DRREDDY,0.0,2024-06-27,5800.0,0.05,125,PE,NFO-OPT,NFO
21314818,83261,DRREDDY24JUN5900CE,DRREDDY,0.0,2024-06-27,5900.0,0.05,125,CE,NFO-OPT,NFO
21315074,83262,DRREDDY24JUN5900PE,DRREDDY,0.0,2024-06-27,5900.0,0.05,125,PE,NFO-OPT,NFO
21315330,83263,DRREDDY24JUN6000CE,DRREDDY,0.0,2024-06-27,6000.0,0.05,125,CE,NFO-OPT,NFO
21315586,83264,DRREDDY24JUN6000PE,DRREDDY,0.0,2024-06-27,6000.0,0.05,125,PE,NFO-OPT,NFO
21315842,83265,DRREDDY24JUN6100CE,DRREDDY,0.0,2024-06-27,6100.0,0.05,125,CE,NFO-OPT,NFO
21316098,83266,DRREDDY24JUN6100PE,DRREDDY,0.0,2024-06-27,6100.0,0.05,125,PE,NFO-OPT,NFO
21316354,83267,DRREDDY24JUN6200CE,DRREDDY,0.0,2024-06-27,6200.0,0.05,125,CE,NFO-OPT,NFO
21316610,83268,DRREDDY24JUN6200PE,DRREDDY,0.0,2024-06-27,6200.0,0.05,125,PE,NFO-OPT,NFO
21316866,83269,DRREDDY24JUN6300CE,DRREDDY,0.0,2024-06-27,6300.0,0.05,125,CE,NFO-OPT,NFO
21317122,83270,DRREDDY24JUN6300PE,DRREDDY,0.0,2024-06-27,6300.0,0.05,125,PE,NFO-OPT,NFO
21317378,83271,DRREDDY24JUN6400CE,DRREDDY,0.0,2024-06-27,6400.0,0.05,125,CE,NFO-OPT,NFO
21317634,83272,DRREDDY24JUN6400PE,DRREDDY,0.0,2024-06-27,6400.0,0.05,125,PE,NFO-OPT,NFO
21317890,83273,DRREDDY24JUN6500CE,DRREDDY,0.0,2024-06-27,6500.0,0.05,125,CE,NFO-OPT,NFO
21318146,83274,DRREDDY24JUN6500PE,DRREDDY,0.0,2024-06-27,6500.0,0.05,125,PE,NFO-OPT,NFO
21318402,83275,DRREDDY24JUN6600CE,DRREDDY,0.0,2024-06-27,6600.0,0.05,125,CE,NFO-OPT,NFO
21318658,83276,DRREDDY24JUN6600PE,DRREDDY,0.0,2024-06-27,6600.0,0.05,125,PE,NFO-OPT,NFO
21318914,83277,DRREDDY24JUN6700CE,DRREDDY,0.0,2024-06-27,6700.0,0.05,125,CE,NFO-OPT,NFO
21319170,83278,DRREDDY24JUN6700PE,DRREDDY,0.0,2024-06-27,6700.0,0.05,125,PE,NFO-OPT,NFO
21319426,83279,DRREDDY24JUN6800CE,DRREDDY,0.0,2024-06-27,6800.0,0.05,125,CE,NFO-OPT,NFO
21319682,83280,DRREDDY24JUN6800PE,DRREDDY,0.0,2024-06-27,6800.0,0.05,125,PE,NFO-OPT,NFO
21319938,83281,DRREDDY24JUN6900CE,DRREDDY,0.0,2024-06-27,6900.0,0.05,125,CE,NFO-OPT,NFO
21320194,83282,DRREDDY24JUN6900PE,DRREDDY,0.0,2024-06-27,6900.0,0.05,125,PE,NFO-OPT,NFO
21320450,83283,DRREDDY24JUN7000CE,DRREDDY,0.0,2024-06-27,7000.0,0.05,125,CE,NFO-OPT,NFO
21320706,83284,DRREDDY24JUN7000PE,DRREDDY,0.0,2024-06-27,7000.0,0.05,125,PE,NFO-OPT,NFO
21321474,83287,DRREDDY24JUN7200CE,DRREDDY,0.0,2024-06-27,7200.0,0.05,125,CE,NFO-OPT,NFO
21321730,83288,DRREDDY24JUN7200PE,DRREDDY,0.0,2024-06-27,7200.0,0.05,125,PE,NFO-OPT,NFO
22469122,87770,EICHERMOT24APR4050CE,EICHERMOT,0.0,2024-04-25,4050.0,0.05,175,CE,NFO-OPT,NFO
22469378,87771,EICHERMOT24APR4050PE,EICHERMOT,0.0,2024-04-25,4050.0,0.05,175,PE,NFO-OPT,NFO
24456450,95533,EICHERMOT24APR4000CE,EICHERMOT,0.0,2024-04-25,4000.0,0.05,175,CE,NFO-OPT,NFO
24456706,95534,EICHERMOT24APR4000PE,EICHERMOT,0.0,2024-04-25,4000.0,0.05,175,PE,NFO-OPT,NFO
24456962,95535,EICHERMOT24APR4100CE,EICHERMOT,0.0,2024-04-25,4100.0,0.05,175,CE,NFO-OPT,NFO
24457218,95536,EICHERMOT24APR4100PE,EICHERMOT,0.0,2024-04-25,4100.0,0.05,175,PE,NFO-OPT,NFO
22468610,87768,EICHERMOT24APR3950CE,EICHERMOT,0.0,2024-04-25,3950.0,0.05,175,CE,NFO-OPT,NFO
22468866,87769,EICHERMOT24APR3950PE,EICHERMOT,0.0,2024-04-25,3950.0,0.05,175,PE,NFO-OPT,NFO
22469634,87772,EICHERMOT24APR4150CE,EICHERMOT,0.0,2024-04-25,4150.0,0.05,175,CE,NFO-OPT,NFO
22469890,87773,EICHERMOT24APR4150PE,EICHERMOT,0.0,2024-04-25,4150.0,0.05,175,PE,NFO-OPT,NFO
24451330,95513,EICHERMOT24APR3900CE,EICHERMOT,0.0,2024-04-25,3900.0,0.05,175,CE,NFO-OPT,NFO
24451586,95514,EICHERMOT24APR3900PE,EICHERMOT,0.0,2024-04-25,3900.0,0.05,175,PE,NFO-OPT,NFO
24461826,95554,EICHERMOT24APR4200CE,EICHERMOT,0.0,2024-04-25,4200.0,0.05,175,CE,NFO-OPT,NFO
24462082,95555,EICHERMOT24APR4200PE,EICHERMOT,0.0,2024-04-25,4200.0,0.05,175,PE,NFO-OPT,NFO
22468098,87766,EICHERMOT24APR3850CE,EICHERMOT,0.0,2024-04-25,3850.0,0.05,175,CE,NFO-OPT,NFO
22468354,87767,EICHERMOT24APR3850PE,EICHERMOT,0.0,2024-04-25,3850.0,0.05,175,PE,NFO-OPT,NFO
22470146,87774,EICHERMOT24APR4250CE,EICHERMOT,0.0,2024-04-25,4250.0,0.05,175,CE,NFO-OPT,NFO
22470402,87775,EICHERMOT24APR4250PE,EICHERMOT,0.0,2024-04-25,4250.0,0.05,175,PE,NFO-OPT,NFO
24445698,95491,EICHERMOT24APR3800CE,EICHERMOT,0.0,2024-04-25,3800.0,0.05,175,CE,NFO-OPT,NFO
24445954,95492,EICHERMOT24APR3800PE,EICHERMOT,0.0,2024-04-25,3800.0,0.05,175,PE,NFO-OPT,NFO
24462594,95557,EICHERMOT24APR4300CE,EICHERMOT,0.0,2024-04-25,4300.0,0.05,175,CE,NFO-OPT,NFO
24462850,95558,EICHERMOT24APR4300PE,EICHERMOT,0.0,2024-04-25,4300.0,0.05,175,PE,NFO-OPT,NFO
22467586,87764,EICHERMOT24APR3750CE,EICHERMOT,0.0,2024-04-25,3750.0,0.05,175,CE,NFO-OPT,NFO
22467842,87765,EICHERMOT24APR3750PE,EICHERMOT,0.0,2024-04-25,3750.0,0.05,175,PE,NFO-OPT,NFO
22470658,87776,EICHERMOT24APR4350CE,EICHERMOT,0.0,2024-04-25,4350.0,0.05,175,CE,NFO-OPT,NFO
22470914,87777,EICHERMOT24APR4350PE,EICHERMOT,0.0,2024-04-25,4350.0,0.05,175,PE,NFO-OPT,NFO
24445186,95489,EICHERMOT24APR3700CE,EICHERMOT,0.0,2024-04-25,3700.0,0.05,175,CE,NFO-OPT,NFO
24445442,95490,EICHERMOT24APR3700PE,EICHERMOT,0.0,2024-04-25,3700.0,0.05,175,PE,NFO-OPT,NFO
24463106,95559,EICHERMOT24APR4400CE,EICHERMOT,0.0,2024-04-25,4400.0,0.05,175,CE,NFO-OPT,NFO
24463362,95560,EICHERMOT24APR4400PE,EICHERMOT,0.0,2024-04-25,4400.0,0.05,175,PE,NFO-OPT,NFO
22467074,87762,EICHERMOT24APR3650CE,EICHERMOT,0.0,2024-04-25,3650.0,0.05,175,CE,NFO-OPT,NFO
22471426,87779,EICHERMOT24APR4450PE,EICHERMOT,0.0,2024-04-25,4450.0,0.05,175,PE,NFO-OPT,NFO
24465666,95569,EICHERMOT24APR4800CE,EICHERMOT,0.0,2024-04-25,4800.0,0.05,175,CE,NFO-OPT,NFO
24465922,95570,EICHERMOT24APR4800PE,EICHERMOT,0.0,2024-04-25,4800.0,0.05,175,PE,NFO-OPT,NFO
22472706,87784,EICHERMOT24APR4750CE,EICHERMOT,0.0,2024-04-25,4750.0,0.05,175,CE,NFO-OPT,NFO
22472962,87785,EICHERMOT24APR4750PE,EICHERMOT,0.0,2024-04-25,4750.0,0.05,175,PE,NFO-OPT,NFO
24465154,95567,EICHERMOT24APR4700CE,EICHERMOT,0.0,2024-04-25,4700.0,0.05,175,CE,NFO-OPT,NFO
24465410,95568,EICHERMOT24APR4700PE,EICHERMOT,0.0,2024-04-25,4700.0,0.05,175,PE,NFO-OPT,NFO
22472194,87782,EICHERMOT24APR4650CE,EICHERMOT,0.0,2024-04-25,4650.0,0.05,175,CE,NFO-OPT,NFO
22472450,87783,EICHERMOT24APR4650PE,EICHERMOT,0.0,2024-04-25,4650.0,0.05,175,PE,NFO-OPT,NFO
24464642,95565,EICHERMOT24APR4600CE,EICHERMOT,0.0,2024-04-25,4600.0,0.05,175,CE,NFO-OPT,NFO
24464898,95566,EICHERMOT24APR4600PE,EICHERMOT,0.0,2024-04-25,4600.0,0.05,175,PE,NFO-OPT,NFO
22471682,87780,EICHERMOT24APR4550CE,EICHERMOT,0.0,2024-04-25,4550.0,0.05,175,CE,NFO-OPT,NFO
22471938,87781,EICHERMOT24APR4550PE,EICHERMOT,0.0,2024-04-25,4550.0,0.05,175,PE,NFO-OPT,NFO
24464130,95563,EICHERMOT24APR4500CE,EICHERMOT,0.0,2024-04-25,4500.0,0.05,175,CE,NFO-OPT,NFO
24464386,95564,EICHERMOT24APR4500PE,EICHERMOT,0.0,2024-04-25,4500.0,0.05,175,PE,NFO-OPT,NFO
22471170,87778,EICHERMOT24APR4450CE,EICHERMOT,0.0,2024-04-25,4450.0,0.05,175,CE,NFO-OPT,NFO
22467330,87763,EICHERMOT24APR3650PE,EICHERMOT,0.0,2024-04-25,3650.0,0.05,175,PE,NFO-OPT,NFO
24444674,95487,EICHERMOT24APR3600CE,EICHERMOT,0.0,2024-04-25,3600.0,0.05,175,CE,NFO-OPT,NFO
24444930,95488,EICHERMOT24APR3600PE,EICHERMOT,0.0,2024-04-25,3600.0,0.05,175,PE,NFO-OPT,NFO
22466562,87760,EICHERMOT24APR3550CE,EICHERMOT,0.0,2024-04-25,3550.0,0.05,175,CE,NFO-OPT,NFO
22466818,87761,EICHERMOT24APR3550PE,EICHERMOT,0.0,2024-04-25,3550.0,0.05,175,PE,NFO-OPT,NFO
24444162,95485,EICHERMOT24APR3500CE,EICHERMOT,0.0,2024-04-25,3500.0,0.05,175,CE,NFO-OPT,NFO
24444418,95486,EICHERMOT24APR3500PE,EICHERMOT,0.0,2024-04-25,3500.0,0.05,175,PE,NFO-OPT,NFO
24443650,95483,EICHERMOT24APR3400CE,EICHERMOT,0.0,2024-04-25,3400.0,0.05,175,CE,NFO-OPT,NFO
24443906,95484,EICHERMOT24APR3400PE,EICHERMOT,0.0,2024-04-25,3400.0,0.05,175,PE,NFO-OPT,NFO
24443138,95481,EICHERMOT24APR3300CE,EICHERMOT,0.0,2024-04-25,3300.0,0.05,175,CE,NFO-OPT,NFO
24443394,95482,EICHERMOT24APR3300PE,EICHERMOT,0.0,2024-04-25,3300.0,0.05,175,PE,NFO-OPT,NFO
24442114,95477,EICHERMOT24APR3100CE,EICHERMOT,0.0,2024-04-25,3100.0,0.05,175,CE,NFO-OPT,NFO
24442370,95478,EICHERMOT24APR3100PE,EICHERMOT,0.0,2024-04-25,3100.0,0.05,175,PE,NFO-OPT,NFO
22486530,87838,EICHERMOT24MAY4100CE,EICHERMOT,0.0,2024-05-30,4100.0,0.05,175,CE,NFO-OPT,NFO
22486786,87839,EICHERMOT24MAY4100PE,EICHERMOT,0.0,2024-05-30,4100.0,0.05,175,PE,NFO-OPT,NFO
21335810,83343,EICHERMOT24MAY4050CE,EICHERMOT,0.0,2024-05-30,4050.0,0.05,175,CE,NFO-OPT,NFO
21336066,83344,EICHERMOT24MAY4050PE,EICHERMOT,0.0,2024-05-30,4050.0,0.05,175,PE,NFO-OPT,NFO
21336322,83345,EICHERMOT24MAY4150CE,EICHERMOT,0.0,2024-05-30,4150.0,0.05,175,CE,NFO-OPT,NFO
21336578,83346,EICHERMOT24MAY4150PE,EICHERMOT,0.0,2024-05-30,4150.0,0.05,175,PE,NFO-OPT,NFO
22485506,87834,EICHERMOT24MAY4000CE,EICHERMOT,0.0,2024-05-30,4000.0,0.05,175,CE,NFO-OPT,NFO
22485762,87835,EICHERMOT24MAY4000PE,EICHERMOT,0.0,2024-05-30,4000.0,0.05,175,PE,NFO-OPT,NFO
22487554,87842,EICHERMOT24MAY4200CE,EICHERMOT,0.0,2024-05-30,4200.0,0.05,175,CE,NFO-OPT,NFO
22487810,87843,EICHERMOT24MAY4200PE,EICHERMOT,0.0,2024-05-30,4200.0,0.05,175,PE,NFO-OPT,NFO
21335298,83341,EICHERMOT24MAY3950CE,EICHERMOT,0.0,2024-05-30,3950.0,0.05,175,CE,NFO-OPT,NFO
21335554,83342,EICHERMOT24MAY3950PE,EICHERMOT,0.0,2024-05-30,3950.0,0.05,175,PE,NFO-OPT,NFO
21336834,83347,EICHERMOT24MAY4250CE,EICHERMOT,0.0,2024-05-30,4250.0,0.05,175,CE,NFO-OPT,NFO
21337090,83348,EICHERMOT24MAY4250PE,EICHERMOT,0.0,2024-05-30,4250.0,0.05,175,PE,NFO-OPT,NFO
22484994,87832,EICHERMOT24MAY3900CE,EICHERMOT,0.0,2024-05-30,3900.0,0.05,175,CE,NFO-OPT,NFO
22485250,87833,EICHERMOT24MAY3900PE,EICHERMOT,0.0,2024-05-30,3900.0,0.05,175,PE,NFO-OPT,NFO
22488578,87846,EICHERMOT24MAY4300CE,EICHERMOT,0.0,2024-05-30,4300.0,0.05,175,CE,NFO-OPT,NFO
22488834,87847,EICHERMOT24MAY4300PE,EICHERMOT,0.0,2024-05-30,4300.0,0.05,175,PE,NFO-OPT,NFO
21334786,83339,EICHERMOT24MAY3850CE,EICHERMOT,0.0,2024-05-30,3850.0,0.05,175,CE,NFO-OPT,NFO
21335042,83340,EICHERMOT24MAY3850PE,EICHERMOT,0.0,2024-05-30,3850.0,0.05,175,PE,NFO-OPT,NFO
21337346,83349,EICHERMOT24MAY4350CE,EICHERMOT,0.0,2024-05-30,4350.0,0.05,175,CE,NFO-OPT,NFO
21337602,83350,EICHERMOT24MAY4350PE,EICHERMOT,0.0,2024-05-30,4350.0,0.05,175,PE,NFO-OPT,NFO
